logo,name,link,totalRate,category,reviewNums,workingHours,consumeDayOff,jobArray,rateArray
https://image.vorkers.com/resize/70x-/logo/company/10563-387e0b4e32dabb78b42bb6cec409a63d.png,LINE株式会社,https://www.vorkers.com/company.php?m_id=a0C1000000Mig4A,3.42,インターネット業界,1194,28.9 ｈ,62.20%,"['企画 ：56人', '営業 ：27人', 'エンジニア・SE ：21人', '事務 ：15人', '管理 ：15人', 'マーケティング ：9人', 'マネージャー ：7人', 'ディレクター ：6人', 'メディア ：6人', '人事 ：5人']","['3.0', '3.8', '2.3', '3.9', '3.0', '3.9', '3.5', '3.0']"
https://image.vorkers.com/resize/70x-/logo/company/2765-c516f3bdbbda755fecb1a8c99e5fb93f.png,株式会社サマンサタバサジャパンリミテッド,https://www.vorkers.com/company.php?m_id=a0910000000FreH,3.18,ファッション、アパレル、繊維業界,1194,18.5 ｈ,31.40%,"['販売 ：165人', '営業 ：12人', '一般 ：9人', '事務 ：9人', 'サービス ：4人', 'スタッフ ：4人', '店長 ：4人', 'アパレル ：3人', 'デザイナー ：3人', 'バックオフィス ：2人']","['2.8', '2.9', '2.5', '3.7', '4.2', '2.8', '3.8', '1.8']"
https://image.vorkers.com/resize/70x-/logo/company/3616-e91841753459f50e3103e6e0e8c33ace.png,株式会社KADOKAWA Future Publishing（旧：株式会社KADOKAWA),https://www.vorkers.com/company.php?m_id=a0910000000FrwD,2.72,放送、出版、新聞、映像、音響業界,1193,48.4 ｈ,41.20%,"['編集 ：94人', '営業 ：37人', '管理部門 ：9人', '企画 ：6人', '事務 ：4人', '一般職 ：3人', '制作 ：3人', '編集職 ：3人', 'プロデューサー ：2人', '人事 ：2人']","['2.6', '3.4', '2.0', '3.0', '2.4', '2.6', '2.7', '2.7']"
https://image.vorkers.com/resize/70x-/logo/company/2958-c5a311a03d5762ea46130f152e61ce6d.png,キヤノンマーケティングジャパン株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Frj2,3.04,コンピュータ、通信機器、OA機器関連業界,1189,20.5 ｈ,46.30%,"['営業 ：115人', '企画 ：27人', 'エンジニア・SE ：20人', '事務 ：7人', '一般職 ：6人', 'サービス ：5人', '管理 ：5人', 'スタッフ ：4人', 'ビジネスソリューションカンパニー ：4人', '技術 ：3人']","['2.7', '4.9', '2.4', '2.4', '3.1', '3.3', '2.6', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/2465-5ff5244ba2be837d464992a50a3680ec.png,アイシン精機株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrWA,3.17,自動車、自動車部品、輸送機器業界,1181,28.2 ｈ,91.50%,"['管理 ：50人', '生産技術 ：36人', '技術 ：28人', '設計 ：14人', '製造 ：14人', '営業 ：12人', '開発 ：12人', '事務 ：11人', '企画 ：6人', 'スタッフ ：4人']","['2.7', '4.6', '2.6', '2.8', '2.9', '2.9', '2.6', '3.8']"
https://image.vorkers.com/resize/70x-/logo/company/3742-a706840a78eaed6945f20c6890bab5e8.png,セコム株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Frzv,2.9,警備、メンテナンス業界,1175,29.6 ｈ,46.00%,"['営業 ：43人', 'BE ：28人', '事務 ：28人', '管理 ：22人', '業務 ：19人', 'エンジニア・SE ：16人', '警備 ：14人', '警備員 ：11人', '本社 ：4人', '技術 ：4人']","['3.0', '4.4', '2.4', '2.5', '2.8', '2.5', '2.6', '2.7']"
https://image.vorkers.com/resize/70x-/logo/company/3365-a85274a0e7d3eb2d9fe11f3dcb3c09ac.png,株式会社エイブル（不動産）,https://www.vorkers.com/company.php?m_id=a0910000000FrrX,2.5,不動産関連、住宅業界,1171,40.8 ｈ,17.80%,"['営業 ：177人', '店長 ：11人', '店長代理 ：10人', '不動産 ：5人', '事務 ：5人', '管理 ：4人', '店舗 ：3人', '大阪 ：2人', '管理職 ：2人', '総合職 ：2人']","['2.6', '2.8', '2.0', '2.7', '2.8', '2.6', '2.5', '2.0']"
https://image.vorkers.com/resize/70x-/logo/company/23497-7ff29d9fedcdaff1d9939dd75474eecf.png,合同会社DMM.com,https://www.vorkers.com/company.php?m_id=a0C30000015rQrF,2.93,インターネット業界,1168,16.7 ｈ,69.20%,"['エンジニア・SE ：47人', '営業 ：40人', 'ディレクター ：16人', '企画 ：12人', 'システム ：11人', 'マーケティング ：10人', '開発 ：9人', 'デザイナー ：9人', '事務 ：9人', '管理 ：6人']","['2.6', '3.4', '2.0', '3.3', '2.9', '3.8', '2.7', '2.2']"
https://image.vorkers.com/resize/70x-/logo/company/6010-2d4fa350c0562f9a4cccedf230c7ed74.png,株式会社帝国データバンク,https://www.vorkers.com/company.php?m_id=a0910000000G1eJ,2.67,情報サービス、リサーチ業界,1166,41.1 ｈ,34.70%,"['営業 ：98人', '調査 ：53人', '内勤 ：16人', '調査員 ：15人', '管理 ：9人', '事務 ：8人', '本社 ：5人', '産業調査 ：4人', 'メンバー ：2人', '一般事務 ：2人']","['3.6', '2.5', '2.0', '2.8', '2.7', '2.2', '2.5', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/3195-2556e09475c886bbc7c27067235e1e58.png,みずほ信託銀行株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FroZ,3.3,銀行（都市・信託・政府系）、信金業界,1162,27.6 ｈ,65.70%,"['営業 ：95人', '事務 ：22人', '運用 ：12人', '特定職 ：10人', '本部 ：9人', '営業店 ：7人', '管理 ：7人', '一般職 ：5人', '基幹職 ：4人', 'プロダクト ：4人']","['2.9', '4.8', '3.1', '3.0', '3.0', '2.9', '2.8', '3.4']"
https://image.vorkers.com/resize/70x-/logo/company/7932-f91857796b6994f8156164305f232d2c.png,株式会社リンクアンドモチベーション,https://www.vorkers.com/company.php?m_id=a0910000000GVZj,4.46,コンサルティング、シンクタンク業界,1161,42.4 ｈ,33.40%,"['営業 ：79人', 'コンサルタント ：78人', '企画 ：11人', '管理 ：8人', 'メンバー ：7人', 'マネージャー ：5人', 'アカウンタ ：3人', 'スタッフ ：3人', '一般社員 ：3人', '事務 ：3人']","['4.5', '3.6', '4.0', '4.9', '4.9', '4.9', '5.0', '3.1']"
https://image.vorkers.com/resize/70x-/logo/company/8598-926a2b5f3cbdd0ac2067a06c88eaf593.png,株式会社ベイクルーズ,https://www.vorkers.com/company.php?m_id=a0910000002ZUHn,3.06,ファッション、アパレル、繊維業界,1161,29.5 ｈ,33.70%,"['販売 ：159人', 'スタッフ ：10人', '管理 ：9人', 'FA ：8人', '営業 ：7人', 'ファッションアドバイザー ：5人', 'MD ：5人', '本社 ：4人', '店長 ：4人', '管理職 ：4人']","['3.2', '2.9', '2.7', '3.4', '3.2', '2.8', '3.1', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/1199-10a843ded26abe52430bbc957ee1a09c.png,イーピーエス株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Fr06,3.05,治験、臨床試験、医薬営業受託業界,1155,23.3 ｈ,62.80%,"['CRA ：51人', '開発 ：42人', 'モニター ：31人', '一般職 ：11人', 'DM ：9人', 'データマネジメント ：8人', 'PV ：7人', '統計解析 ：7人', '管理 ：7人', '臨床開発 ：6人']","['2.4', '4.1', '2.3', '3.2', '3.4', '3.2', '2.6', '2.4']"
https://image.vorkers.com/resize/70x-/logo/company/20866-f1c2711ec7e477e65670d947664623c6.png,株式会社ECC,https://www.vorkers.com/company.php?m_id=a0C30000003Lqjd,3.04,教育、研修サービス業界,1154,7.0 ｈ,27.60%,"['営業 ：77人', '講師 ：37人', 'カウンセラー ：22人', 'スタッフ ：17人', '外語事業部 ：11人', '事務 ：10人', 'スクールディレクター ：9人', '運営 ：8人', 'ジュニア ：5人', 'スクール ：5人']","['2.6', '3.6', '2.4', '3.4', '3.3', '2.9', '2.9', '2.5']"
https://image.vorkers.com/resize/70x-/logo/company/9733-5a069d5d07744de54378a4d255a90445.png,株式会社ミスミ,https://www.vorkers.com/company.php?m_id=a0910000007hpEV,3.33,機械関連業界,1148,41.6 ｈ,53.90%,"['開発 ：47人', '事業 ：24人', '営業 ：19人', '企画 ：18人', 'MD ：17人', 'メンバー ：12人', 'FA ：11人', 'ディレクター ：8人', 'マーケティング ：8人', '管理 ：6人']","['3.7', '2.9', '2.5', '4.1', '2.7', '2.9', '3.5', '3.4']"
https://image.vorkers.com/resize/70x-/logo/company/3-b651709ac4302b628322fec3bfa3708c.png,朝日生命保険相互会社,https://www.vorkers.com/company.php?m_id=a0910000000FqdI,2.95,生命保険、損害保険業界,1146,29.4 ｈ,51.70%,"['営業 ：130人', '事務 ：28人', '総合職 ：10人', '営業職員 ：8人', '所長 ：6人', 'スタッフ ：6人', '財務 ：5人', '本社 ：4人', '企画 ：4人', '支社 ：3人']","['3.3', '3.4', '2.4', '2.6', '2.9', '3.1', '2.9', '2.5']"
https://image.vorkers.com/resize/70x-/logo/company/2137-3da1e0021a038d3e80488273fddd8add.png,オムロン株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrNa,3.32,半導体、電子、精密機器業界,1143,22.8 ｈ,48.70%,"['営業 ：50人', '開発 ：38人', '管理 ：17人', '技術 ：13人', '企画 ：13人', '研究開発 ：8人', '事務 ：8人', '主査 ：5人', 'エンジニア・SE ：4人', 'スタッフ ：4人']","['2.8', '4.8', '2.8', '2.7', '3.1', '3.4', '2.8', '3.5']"
https://image.vorkers.com/resize/70x-/logo/company/8089-5a9789af4ddde86a5c9c95b432b2cd5f.png,日本赤十字社,https://www.vorkers.com/company.php?m_id=a0910000000H1PR,3.05,病院、医療機関業界,1143,22.3 ｈ,35.80%,"['看護師 ：91人', '事務 ：49人', '主事 ：13人', '専門職 ：10人', '総合職 ：6人', '血液センター ：5人', '技術 ：5人', '一般職 ：4人', '医療職 ：4人', '製剤 ：3人']","['2.5', '4.0', '2.8', '3.0', '3.1', '2.8', '2.9', '3.0']"
https://image.vorkers.com/resize/70x-/logo/company/8523-c963b10a05cf20aa243bbf9425bc921d.png,株式会社イーオン,https://www.vorkers.com/company.php?m_id=a0910000002YwT2,3.11,教育、研修サービス業界,1141,23.5 ｈ,40.00%,"['講師 ：71人', 'マネージャー ：36人', '営業 ：19人', '主任 ：18人', 'アシスタントマネージャー ：15人', 'カウンセラー ：15人', '教師 ：9人', '事務 ：6人', 'スタッフ ：6人', '運営 ：5人']","['2.8', '2.9', '2.1', '3.9', '3.8', '2.9', '3.5', '2.3']"
https://image.vorkers.com/resize/70x-/logo/company/2477-0d84b202c13b09fd65953b1e227924b0.png,ヤマハ発動機株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrWN,3.4,自動車、自動車部品、輸送機器業界,1136,24.8 ｈ,65.00%,"['営業 ：36人', '開発 ：26人', '技術 ：23人', '設計 ：21人', '管理 ：13人', '企画 ：8人', '製造 ：5人', '研究開発 ：5人', '事務 ：5人', '総合職 ：5人']","['2.7', '4.1', '2.8', '3.2', '3.2', '4.0', '3.0', '3.4']"
https://image.vorkers.com/resize/70x-/logo/company/4228-b5c9e3bc931663dab9e3363f43455e51.png,株式会社イトーヨーカ堂,https://www.vorkers.com/company.php?m_id=a0910000000G0dF,2.92,小売（百貨店・専門・CVS・量販店）業界,1135,28.3 ｈ,25.50%,"['販売 ：106人', '食品 ：16人', 'マネージャー ：13人', '商品 ：7人', '管理 ：6人', 'スタッフ ：6人', '本部 ：4人', '惣菜 ：3人', '小売業 ：3人', '鮮魚 ：3人']","['2.8', '4.3', '2.5', '2.6', '2.9', '2.8', '2.5', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/8205-8847302e4e665f85db024d169c14e77e.png,ソニーグローバルマニュファクチャリング＆オペレーションズ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000HbRc,2.92,総合電機、家電、AV機器業界,1134,28.7 ｈ,52.30%,"['設計 ：43人', '技術 ：31人', '管理 ：17人', '生産技術 ：15人', '製造 ：13人', '製造技術 ：10人', '事務 ：7人', '開発 ：6人', '係長 ：6人', '品質保証 ：5人']","['2.5', '4.3', '2.3', '3.0', '2.9', '3.0', '2.5', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/2595-fedb4d728bcb8f34799e8b3c6e3513c5.png,ワタミ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrYI,2.93,フードサービス、飲食業界,1125,48.1 ｈ,29.40%,"['営業 ：49人', '店長 ：40人', 'スタッフ ：15人', '店舗 ：12人', '管理 ：9人', '接客 ：7人', 'ホール ：6人', '副店長 ：6人', 'マネージャー ：5人', '店長候補 ：5人']","['3.0', '2.7', '2.4', '3.3', '3.4', '2.9', '3.0', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/2221-4c50e2c8add0371a02e1169351342f13.png,株式会社JVCケンウッド,https://www.vorkers.com/company.php?m_id=a0910000000FrQZ,2.87,総合電機、家電、AV機器業界,1116,27.5 ｈ,47.90%,"['営業 ：39人', '技術 ：33人', '管理 ：17人', '設計 ：15人', '開発 ：15人', 'エンジニア・SE ：10人', '企画 ：8人', 'マネージャー ：7人', '一般職 ：7人', 'スタッフ ：4人']","['2.5', '4.2', '2.3', '2.6', '3.0', '3.0', '2.4', '2.7']"
https://image.vorkers.com/resize/70x-/logo/company/7013-a281f84d054f34dfb9ae44f476adcd28.png,株式会社フォーラムエンジニアリング,https://www.vorkers.com/company.php?m_id=a0910000000G2CE,2.52,人材サービス業界,1108,18.6 ｈ,78.40%,"['技術 ：44人', 'エンジニア・SE ：32人', '営業 ：24人', '設計 ：13人', 'TA ：8人', 'プログラマー ：5人', '一般職 ：5人', '派遣 ：4人', '技術社員 ：4人', '技術派遣 ：4人']","['1.9', '3.8', '1.9', '2.8', '2.2', '2.7', '2.5', '2.2']"
https://image.vorkers.com/resize/70x-/logo/company/9931-0a69ef4b5344f167d5366b05b848119d.png,株式会社トライグループ,https://www.vorkers.com/company.php?m_id=a0910000008gtNp,3.24,教育、研修サービス業界,1106,34.1 ｈ,28.80%,"['営業 ：75人', '教室長 ：36人', '講師 ：22人', 'プランナー ：10人', '教師 ：7人', '運営 ：6人', '管理 ：6人', '塾講師 ：4人', 'マネージャー ：4人', 'スタッフ ：3人']","['3.9', '2.6', '2.4', '4.0', '3.2', '3.4', '3.0', '2.7']"
https://image.vorkers.com/resize/70x-/logo/company/2423-e6d75e7feb892df36c7b721accd999da.png,日野自動車株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrTs,2.91,自動車、自動車部品、輸送機器業界,1106,31.1 ｈ,71.90%,"['営業 ：29人', '管理 ：19人', '技術 ：19人', '製造 ：16人', '開発 ：16人', '設計 ：15人', '事務 ：13人', '生産技術 ：9人', 'スタッフ ：5人', '組立 ：5人']","['2.6', '4.1', '2.5', '2.7', '2.8', '2.8', '2.6', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/8238-ddac47380024a8b7b9552a7199511340.png,イケア・ジャパン株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Hhlw,3.48,小売（百貨店・専門・CVS・量販店）業界,1105,14.9 ｈ,90.80%,"['営業 ：40人', '販売 ：35人', '管理 ：14人', 'カスタマーサービス ：14人', 'マネージャー ：11人', '物流 ：7人', 'スタッフ ：7人', '接客 ：6人', '小売 ：5人', '倉庫 ：4人']","['2.8', '3.8', '2.7', '3.2', '4.2', '4.3', '3.1', '2.7']"
https://image.vorkers.com/resize/70x-/logo/company/2737-16a24ba57ab084df2b79be8cb90b9c19.png,HOYA株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrcC,2.78,化学、石油、ガラス、セラミック業界,1095,25.1 ｈ,37.00%,"['営業 ：43人', '販売 ：25人', '技術 ：21人', '管理 ：17人', '開発 ：16人', '研究開発 ：9人', '生産技術 ：7人', 'スタッフ ：6人', 'MD ：5人', '製造 ：5人']","['2.9', '3.8', '2.0', '2.6', '2.6', '2.6', '2.5', '3.0']"
https://image.vorkers.com/resize/70x-/logo/company/955-cea720421fe3a33d04c6e05d71ccd218.png,株式会社ドワンゴ,https://www.vorkers.com/company.php?m_id=a0910000000Fqw9,3.2,インターネット業界,1092,26.1 ｈ,64.20%,"['エンジニア・SE ：36人', '企画 ：30人', '開発 ：17人', '管理 ：16人', '営業 ：16人', 'ディレクター ：13人', '事務 ：7人', '制作 ：7人', '技術 ：6人', 'コーポレート ：5人']","['2.8', '3.3', '2.1', '3.7', '3.4', '3.8', '2.8', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/367-82efd312e9b40989e5f44fadadc3dd72.png,株式会社システナ,https://www.vorkers.com/company.php?m_id=a0910000000FqjE,2.92,SIer、ソフト開発、システム運用業界,1090,27.1 ｈ,51.50%,"['エンジニア・SE ：77人', '開発 ：15人', '一般職 ：15人', 'ITマネジメント ：10人', '営業 ：10人', 'ヘルプデスク ：10人', '技術 ：9人', '事務 ：8人', 'ITサポート ：5人', 'サービス ：5人']","['2.4', '4.5', '2.2', '2.9', '3.3', '2.8', '2.8', '2.0']"
https://image.vorkers.com/resize/70x-/logo/company/9528-82f7b9e37a125f31c38b09c32c1f3fa9.png,大塚製薬株式会社,https://www.vorkers.com/company.php?m_id=a0910000006eT5s,2.9,医薬品、医療機器業界,1085,41.9 ｈ,46.40%,"['MR ：80人', '営業 ：66人', '開発 ：13人', '研究 ：12人', 'マーケティング ：5人', '管理部門 ：5人', 'スタッフ ：4人', 'ニュートラシューティカルズ事業部 ：3人', '研究職 ：3人', '販売 ：3人']","['2.6', '3.2', '2.6', '3.0', '3.0', '3.0', '2.9', '2.8']"
https://image.vorkers.com/resize/70x-/logo/company/2104-3fa5b2c32100be37f34c38d0a800d77d.png,富士電機株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrN3,3.18,重電、産業用電気機器、プラント関連業界,1084,27.6 ｈ,46.80%,"['営業 ：28人', '技術 ：24人', '開発 ：20人', '設計 ：19人', '管理 ：17人', 'エンジニア・SE ：15人', '研究開発 ：10人', '事務 ：8人', '製造 ：7人', '企画 ：7人']","['2.9', '4.0', '2.8', '3.1', '3.0', '3.1', '2.7', '3.3']"
https://image.vorkers.com/resize/70x-/logo/company/8018-c9bb7162cc43dcb640882e4cee0b37bb.png,日本ベーリンガーインゲルハイム株式会社,https://www.vorkers.com/company.php?m_id=a0910000000GYU4,3.34,医薬品、医療機器業界,1082,26.3 ｈ,49.80%,"['営業 ：81人', 'MR ：76人', '開発 ：13人', 'マーケティング ：8人', '管理 ：6人', '本社 ：4人', 'マネージャー ：2人', '生産 ：2人', '研究開発 ：2人']","['3.0', '4.0', '2.7', '2.9', '3.2', '3.2', '2.6', '4.4']"
